stratum,r,gene_set,dose
same_drug,0.0999,responder,0.5
same_drug,0.1082,responder,0.5
same_drug,-0.1254,responder,0.5
same_drug,0.1597,responder,0.5
same_drug,-0.0083,responder,0.5
same_drug,-0.0368,responder,0.5
same_drug,-0.0229,responder,0.5
same_drug,0.0633,responder,0.5
same_drug,0.0537,responder,0.5
same_drug,0.1254,responder,0.5
same_drug,0.0404,responder,0.5
same_drug,0.0098,responder,0.5
same_drug,0.0836,responder,0.5
same_drug,-0.0604,responder,0.5
same_drug,-0.1379,responder,0.5
same_drug,0.0084,responder,0.5
same_drug,-0.0343,responder,0.5
same_drug,-0.1276,responder,0.5
same_drug,-0.2102,responder,0.5
same_drug,0.1643,responder,0.5
same_drug,0.1463,responder,0.5
same_drug,-0.1659,responder,0.5
same_drug,-0.0334,responder,0.5
same_drug,-0.1862,responder,0.5
same_drug,0.1119,responder,0.5
same_drug,0.0602,responder,0.5
same_drug,0.1648,responder,0.5
same_drug,-0.0309,responder,0.5
same_drug,-0.0268,responder,0.5
same_drug,-0.2559,responder,0.5
same_drug,0.0147,responder,0.5
same_drug,0.0532,responder,0.5
same_drug,0.0446,responder,0.5
same_drug,0.203,responder,0.5
same_drug,0.0465,responder,0.5
same_drug,0.4357,responder,0.5
same_drug,-0.1138,responder,0.5
same_drug,0.1942,responder,0.5
same_drug,0.1393,responder,0.5
same_drug,-0.1539,responder,0.5
same_drug,-0.0692,responder,0.5
same_drug,-0.1816,responder,0.5
same_drug,-0.0078,responder,0.5
same_drug,0.1479,responder,0.5
same_drug,0.2254,responder,0.5
same_drug,0.0151,responder,0.5
same_drug,-0.1972,responder,0.5
same_drug,0.0208,responder,0.5
same_drug,-0.0285,responder,0.5
same_drug,0.1225,responder,0.5
same_drug,0.1345,responder,0.5
same_drug,0.0089,responder,0.5
same_drug,0.0349,responder,0.5
same_drug,0.1915,responder,0.5
same_drug,0.1564,responder,0.5
same_drug,0.033,responder,0.5
same_drug,-0.1564,responder,0.5
same_drug,0.0654,responder,0.5
same_drug,-0.0533,responder,0.5
same_drug,-0.022,responder,0.5
same_drug,-0.0994,responder,0.5
same_drug,-0.0309,responder,0.5
same_drug,0.0658,responder,0.5
same_drug,-0.0785,responder,0.5
same_drug,0.0781,responder,0.5
same_drug,0.0552,responder,0.5
same_drug,-0.043,responder,0.5
same_drug,-0.0031,responder,0.5
same_drug,-0.0549,responder,0.5
same_drug,-0.0263,responder,0.5
same_drug,-0.1847,responder,0.5
same_drug,-0.1217,responder,0.5
same_drug,-0.0719,responder,0.5
same_drug,0.0674,responder,0.5
same_drug,0.2388,responder,0.5
same_drug,0.1233,responder,0.5
same_drug,0.2634,responder,0.5
same_drug,0.1323,responder,0.5
same_drug,-0.2103,responder,0.5
same_drug,-0.1701,responder,0.5
same_drug,0.1564,responder,0.5
same_drug,0.1572,responder,0.5
same_drug,-0.0832,responder,0.5
same_drug,-0.0001,responder,0.5
same_drug,0.061,responder,0.5
same_drug,-0.0235,responder,0.5
same_drug,0.1949,responder,0.5
same_drug,-0.1594,responder,0.5
same_drug,0.0178,responder,0.5
same_drug,0.2242,responder,0.5
same_drug,0.1108,responder,0.5
same_drug,0.21,responder,0.5
same_drug,0.0854,responder,0.5
same_drug,0.2809,responder,0.5
same_drug,0.1208,responder,0.5
same_drug,-0.0503,responder,0.5
same_drug,-0.1183,responder,0.5
same_drug,-0.0589,responder,0.5
same_drug,0.0981,responder,0.5
same_drug,0.144,responder,0.5
same_drug,-0.024,responder,0.5
same_drug,-0.0721,responder,0.5
same_drug,0.1972,responder,0.5
same_drug,-0.0751,responder,0.5
same_drug,-0.1627,responder,0.5
same_drug,-0.0003,responder,0.5
same_drug,0.1274,responder,0.5
same_drug,0.2415,responder,0.5
same_drug,-0.2681,responder,0.5
same_drug,0.3071,responder,0.5
same_drug,0.0171,responder,0.5
same_drug,0.1055,responder,0.5
same_drug,0.2434,responder,0.5
same_drug,0.0436,responder,0.5
same_drug,-0.21,responder,0.5
same_drug,-0.3055,responder,0.5
same_drug,0.2287,responder,0.5
same_drug,0.1037,responder,0.5
same_drug,-0.0103,responder,0.5
same_drug,0.0263,responder,0.5
same_drug,0.119,responder,0.5
same_drug,0.0755,responder,0.5
same_drug,0.0195,responder,0.5
same_drug,0.0482,responder,0.5
same_drug,0.2735,responder,0.5
same_drug,0.064,responder,0.5
same_drug,-0.0388,responder,0.5
same_drug,-0.1,responder,0.5
same_drug,0.0902,responder,0.5
same_drug,-0.1066,responder,0.5
same_drug,-0.0455,responder,0.5
same_drug,0.0764,responder,0.5
same_drug,0.1405,responder,0.5
same_drug,-0.0312,responder,0.5
same_drug,-0.2109,responder,0.5
same_drug,-0.0328,responder,0.5
same_drug,-0.0922,responder,0.5
same_drug,0.1659,responder,0.5
same_drug,0.0426,responder,0.5
same_drug,-0.1844,responder,0.5
same_drug,0.0279,responder,0.5
same_drug,-0.1923,responder,0.5
same_drug,0.1166,responder,0.5
same_drug,-0.1791,responder,0.5
same_drug,0.2785,responder,0.5
same_drug,0.3353,responder,0.5
same_drug,0.007,responder,0.5
same_drug,0.1568,responder,0.5
same_drug,0.0576,responder,0.5
same_drug,0.0722,responder,0.5
same_drug,-0.2835,responder,0.5
same_drug,-0.1617,responder,0.5
same_drug,0.0507,responder,0.5
same_drug,0.1789,responder,0.5
same_drug,-0.0847,responder,0.5
same_drug,0.1489,responder,0.5
same_drug,-0.19,responder,0.5
same_drug,-0.0485,responder,0.5
same_drug,-0.0805,responder,0.5
same_drug,0.0651,responder,0.5
same_drug,-0.2314,responder,0.5
same_drug,-0.1798,responder,0.5
same_drug,0.0427,responder,0.5
same_drug,-0.1159,responder,0.5
same_drug,0.154,responder,0.5
same_drug,-0.0966,responder,0.5
same_drug,0.2779,responder,0.5
same_drug,0.0073,responder,0.5
same_drug,-0.0922,responder,0.5
same_drug,0.2412,responder,0.5
same_drug,-0.1423,responder,0.5
same_drug,0.0447,responder,0.5
same_drug,0.1834,responder,0.5
same_drug,0.3294,responder,0.5
same_drug,0.1491,responder,0.5
same_drug,0.0438,responder,0.5
same_drug,-0.007,responder,0.5
same_drug,0.0977,responder,0.5
same_drug,-0.0896,responder,0.5
same_drug,0.0678,responder,0.5
same_drug,0.0306,responder,0.5
same_drug,-0.0186,responder,0.5
same_drug,0.0876,responder,0.5
same_drug,0.2088,responder,0.5
same_drug,0.0921,responder,0.5
same_drug,-0.2839,responder,0.5
same_drug,0.0649,responder,0.5
same_drug,0.0081,responder,0.5
same_drug,-0.1093,responder,0.5
same_drug,-0.0907,responder,0.5
same_drug,0.1155,responder,0.5
same_drug,0.2276,responder,0.5
same_drug,-0.2179,responder,0.5
same_drug,0.0736,responder,0.5
same_drug,-0.0448,responder,0.5
same_drug,-0.1658,responder,0.5
same_drug,-0.3163,responder,0.5
same_drug,0.1011,responder,0.5
same_drug,0.0721,responder,0.5
same_drug,0.0343,responder,0.5
same_drug,0.1681,responder,0.5
same_drug,-0.243,responder,0.5
same_drug,-0.3182,responder,0.5
same_drug,-0.2963,responder,0.5
same_drug,0.2222,responder,0.5
same_drug,0.1392,responder,0.5
same_drug,0.2053,responder,0.5
same_drug,-0.0413,responder,0.5
same_drug,0.3355,responder,0.5
same_drug,-0.1906,responder,0.5
same_drug,0.1616,responder,0.5
same_drug,-0.1301,responder,0.5
same_drug,0.1896,responder,0.5
same_drug,-0.1209,responder,0.5
same_drug,-0.0939,responder,0.5
same_drug,0.2594,responder,0.5
same_drug,0.5738,responder,0.5
same_drug,0.3283,responder,0.5
same_drug,-0.3599,responder,0.5
same_drug,0.1003,responder,0.5
same_drug,0.1913,responder,0.5
same_drug,0.0089,responder,0.5
same_drug,-0.1176,responder,0.5
same_drug,-0.2575,responder,0.5
same_drug,0.0496,responder,0.5
same_drug,0.0314,responder,0.5
same_drug,0.0499,responder,0.5
same_drug,0.0768,responder,0.5
same_drug,0.162,responder,0.5
same_drug,0.1125,responder,0.5
same_drug,0.2735,responder,0.5
same_drug,-0.0537,responder,0.5
same_drug,-0.0451,responder,0.5
same_drug,-0.1449,responder,0.5
same_drug,-0.2539,responder,0.5
same_drug,0.3062,responder,0.5
same_drug,-0.127,responder,0.5
same_drug,-0.0162,responder,0.5
same_drug,0.0045,responder,0.5
same_drug,0.0328,responder,0.5
same_drug,-0.0374,responder,0.5
same_drug,0.0442,responder,0.5
same_drug,-0.0054,responder,0.5
same_drug,-0.2027,responder,0.5
same_drug,-0.015,responder,0.5
same_drug,0.2177,responder,0.5
same_drug,0.0692,responder,0.5
same_drug,-0.3831,responder,0.5
same_drug,-0.0752,responder,0.5
same_drug,-0.0277,responder,0.5
same_drug,-0.019,responder,0.5
same_drug,0.3248,responder,0.5
same_drug,0.0991,responder,0.5
same_drug,0.3966,responder,0.5
same_drug,0.2525,responder,0.5
same_drug,0.0233,responder,0.5
same_drug,0.0765,responder,0.5
same_drug,0.0743,responder,0.5
same_drug,-0.3578,responder,0.5
same_drug,0.2625,responder,0.5
same_drug,-0.0467,responder,0.5
same_drug,-0.1384,responder,0.5
same_drug,0.2153,responder,0.5
same_drug,0.1577,responder,0.5
same_drug,0.098,responder,0.5
same_drug,-0.0582,responder,0.5
same_drug,0.4679,responder,0.5
same_drug,-0.0994,responder,0.5
same_drug,0.0016,responder,0.5
same_drug,-0.2261,responder,0.5
same_drug,-0.0121,responder,0.5
same_drug,0.0883,responder,0.5
same_drug,-0.1406,responder,0.5
same_drug,-0.2879,responder,0.5
same_drug,-0.014,responder,0.5
same_drug,0.0409,responder,0.5
same_drug,0.0423,responder,0.5
same_drug,-0.0112,responder,0.5
same_drug,-0.0204,responder,0.5
same_drug,0.1451,responder,0.5
same_drug,0.1085,responder,0.5
same_drug,-0.2056,responder,0.5
same_drug,-0.0054,responder,0.5
same_drug,-0.1005,responder,0.5
same_drug,0.3309,responder,0.5
same_drug,-0.1404,responder,0.5
same_drug,0.0868,responder,0.5
same_drug,-0.1386,responder,0.5
same_drug,-0.204,responder,0.5
same_drug,-0.0152,responder,0.5
same_drug,-0.0072,responder,0.5
same_drug,-0.205,responder,0.5
same_drug,0.0114,responder,0.5
same_drug,-0.255,responder,0.5
same_drug,0.154,responder,0.5
same_drug,-0.0524,responder,0.5
same_drug,0.2934,responder,0.5
same_drug,0.1688,responder,0.5
same_drug,0.1871,responder,0.5
same_drug,0.2083,responder,0.5
same_drug,0.0392,responder,0.5
same_drug,-0.1251,responder,0.5
same_drug,0.0115,responder,0.5
same_drug,-0.1965,responder,0.5
same_drug,-0.3759,responder,0.5
same_drug,-0.1026,responder,0.5
same_drug,0.1886,responder,0.5
same_drug,0.023,responder,0.5
same_drug,0.3719,responder,0.5
same_drug,0.3379,responder,0.5
same_drug,0.1257,responder,0.5
same_drug,0.0078,responder,0.5
same_drug,-0.077,responder,0.5
same_drug,0.1085,responder,0.5
same_drug,-0.0457,responder,0.5
same_drug,0.0895,responder,0.5
same_drug,0.2722,responder,0.5
same_drug,0.0195,responder,0.5
same_drug,-0.1283,responder,0.5
same_drug,0.0224,responder,0.5
same_drug,0.0698,responder,0.5
same_drug,0.1337,responder,0.5
same_drug,0.129,responder,0.5
same_drug,-0.0026,responder,0.5
same_drug,0.419,responder,0.5
same_drug,-0.1868,responder,0.5
same_drug,0.0962,responder,0.5
same_drug,-0.2259,responder,0.5
same_drug,-0.1326,responder,0.5
same_drug,0.0643,responder,0.5
same_drug,-0.0911,responder,0.5
same_drug,-0.1564,responder,0.5
same_drug,0.0082,responder,0.5
same_drug,0.1098,responder,0.5
same_drug,0.0153,responder,0.5
same_drug,-0.0541,responder,0.5
same_drug,0.2431,responder,0.5
same_drug,0.0299,responder,0.5
same_drug,-0.0181,responder,0.5
same_drug,0.0143,responder,0.5
same_drug,-0.06,responder,0.5
same_drug,-0.0766,responder,0.5
same_drug,0.1647,responder,0.5
same_drug,-0.1389,responder,0.5
same_drug,-0.0371,responder,0.5
same_drug,-0.0517,responder,0.5
same_drug,-0.346,responder,0.5
same_drug,0.0283,responder,0.5
same_drug,0.024,responder,0.5
same_drug,-0.0335,responder,0.5
same_drug,-0.2053,responder,0.5
same_drug,0.3524,responder,0.5
same_drug,-0.0563,responder,0.5
same_drug,0.011,responder,0.5
same_drug,0.1463,responder,0.5
same_drug,0.0039,responder,0.5
same_drug,0.3312,responder,0.5
same_drug,0.0258,responder,0.5
same_drug,-0.0484,responder,0.5
same_drug,0.0163,responder,0.5
same_drug,-0.1618,responder,0.5
same_drug,0.2089,responder,0.5
same_drug,0.0026,responder,0.5
same_drug,-0.084,responder,0.5
same_drug,-0.1132,responder,0.5
same_drug,0.2161,responder,0.5
same_drug,0.1699,responder,0.5
same_drug,0.1343,responder,0.5
same_drug,0.2111,responder,0.5
same_drug,-0.0696,responder,0.5
same_drug,-0.0127,responder,0.5
same_drug,-0.0922,responder,0.5
same_drug,-0.0776,responder,0.5
same_drug,-0.3257,responder,0.5
same_drug,-0.0229,responder,0.5
same_drug,0.1399,responder,0.5
same_drug,0.1134,responder,0.5
same_drug,-0.0449,responder,0.5
same_drug,-0.0766,responder,0.5
same_drug,0.1102,responder,0.5
same_drug,0.1066,responder,0.5
same_drug,0.0867,responder,0.5
same_drug,-0.1408,responder,0.5
same_drug,0.3481,responder,0.5
same_drug,0.5663,responder,0.5
same_drug,0.1859,responder,0.5
same_drug,0.4226,responder,0.5
same_drug,-0.3412,responder,0.5
same_drug,0.4141,responder,0.5
same_drug,0.1126,responder,0.5
same_drug,0.0103,responder,0.5
same_drug,-0.0522,responder,0.5
same_drug,0.0697,responder,0.5
same_drug,-0.1233,responder,0.5
same_drug,0.0106,responder,0.5
same_drug,-0.0695,responder,0.5
same_drug,-0.0304,responder,0.5
same_drug,0.3148,responder,0.5
same_drug,0.0641,responder,0.5
same_drug,0.0506,responder,0.5
same_drug,-0.1922,responder,0.5
same_drug,0.0319,responder,0.5
same_drug,-0.1502,responder,0.5
same_drug,0.1536,responder,0.5
same_drug,0.3402,responder,0.5
same_drug,0.0334,responder,0.5
same_drug,0.0635,responder,0.5
same_drug,0.1473,responder,0.5
same_drug,-0.0659,responder,0.5
same_drug,0.0094,responder,0.5
same_drug,0.269,responder,0.5
same_drug,-0.1306,responder,0.5
same_drug,-0.1167,responder,0.5
same_drug,0.0412,responder,0.5
same_drug,-0.0603,responder,0.5
same_drug,0.0043,responder,0.5
same_drug,-0.2021,responder,0.5
same_drug,0.0419,responder,0.5
same_drug,0.1077,responder,0.5
same_drug,0.3175,responder,0.5
same_drug,0.1442,responder,0.5
same_drug,-0.0501,responder,0.5
same_drug,0.037,responder,0.5
same_drug,-0.3743,responder,0.5
same_drug,-0.128,responder,0.5
same_drug,-0.0212,responder,0.5
same_drug,0.2348,responder,0.5
same_drug,-0.0574,responder,0.5
same_drug,0.0522,responder,0.5
same_drug,0.0146,responder,0.5
same_drug,0.1516,responder,0.5
same_drug,-0.1705,responder,0.5
same_drug,0.15,responder,0.5
same_drug,0.3728,responder,0.5
same_drug,0.1017,responder,0.5
same_drug,-0.2754,responder,0.5
same_drug,0.1029,responder,0.5
same_drug,-0.0018,responder,0.5
same_drug,0.0175,responder,0.5
same_drug,0.1624,responder,0.5
same_drug,-0.3575,responder,0.5
same_drug,0.0768,responder,0.5
same_drug,0.0127,responder,0.5
same_drug,0.2122,responder,0.5
same_drug,0.0422,responder,0.5
same_drug,0.0402,responder,0.5
same_drug,0.3772,responder,0.5
any_pair,0.009,all,5.0
any_pair,0.0336,all,5.0
any_pair,0.0485,all,5.0
any_pair,0.0252,all,5.0
any_pair,0.0713,all,5.0
any_pair,0.0496,all,5.0
any_pair,0.026,all,5.0
any_pair,-0.0167,all,5.0
any_pair,0.0442,all,5.0
any_pair,0.0038,all,5.0
any_pair,0.0351,all,5.0
any_pair,0.0258,all,5.0
any_pair,-0.0097,all,5.0
any_pair,0.0398,all,5.0
any_pair,0.0214,all,5.0
any_pair,0.0349,all,5.0
any_pair,0.0192,all,5.0
any_pair,0.0379,all,5.0
any_pair,0.0515,all,5.0
any_pair,-0.001,all,5.0
any_pair,0.014,all,5.0
any_pair,-0.0207,all,5.0
any_pair,0.0345,all,5.0
any_pair,0.0075,all,5.0
any_pair,0.0349,all,5.0
any_pair,0.0225,all,5.0
any_pair,0.0269,all,5.0
any_pair,0.0252,all,5.0
any_pair,0.0052,all,5.0
any_pair,0.0499,all,5.0
any_pair,0.0199,all,5.0
any_pair,-0.0099,all,5.0
any_pair,0.0229,all,5.0
any_pair,0.0047,all,5.0
any_pair,0.015,all,5.0
any_pair,0.0198,all,5.0
any_pair,-0.016,all,5.0
any_pair,0.0194,all,5.0
any_pair,0.0219,all,5.0
any_pair,0.0455,all,5.0
any_pair,0.0159,all,5.0
any_pair,0.0134,all,5.0
any_pair,0.0392,all,5.0
any_pair,0.0059,all,5.0
any_pair,0.0445,all,5.0
any_pair,0.0336,all,5.0
any_pair,0.0066,all,5.0
any_pair,0.0341,all,5.0
any_pair,0.039,all,5.0
any_pair,0.0432,all,5.0
any_pair,-0.0112,all,5.0
any_pair,0.0089,all,5.0
any_pair,0.0156,all,5.0
any_pair,0.0039,all,5.0
any_pair,0.0078,all,5.0
any_pair,0.0327,all,5.0
any_pair,0.0389,all,5.0
any_pair,-0.0051,all,5.0
any_pair,-0.0095,all,5.0
any_pair,0.0365,all,5.0
any_pair,0.0706,all,5.0
any_pair,0.0438,all,5.0
any_pair,0.0299,all,5.0
any_pair,0.0303,all,5.0
any_pair,0.039,all,5.0
any_pair,0.0109,all,5.0
any_pair,0.0024,all,5.0
any_pair,0.0041,all,5.0
any_pair,0.0207,all,5.0
any_pair,0.0236,all,5.0
any_pair,0.0094,all,5.0
any_pair,0.0406,all,5.0
any_pair,0.0186,all,5.0
any_pair,0.014,all,5.0
any_pair,0.0098,all,5.0
any_pair,-0.0094,all,5.0
any_pair,-0.0261,all,5.0
any_pair,0.011,all,5.0
any_pair,0.0467,all,5.0
any_pair,0.0439,all,5.0
any_pair,0.0268,all,5.0
any_pair,0.0479,all,5.0
any_pair,0.0313,all,5.0
any_pair,0.0154,all,5.0
any_pair,0.0474,all,5.0
any_pair,0.0209,all,5.0
any_pair,0.0525,all,5.0
any_pair,-0.0093,all,5.0
any_pair,0.0103,all,5.0
any_pair,0.0065,all,5.0
any_pair,-0.0654,all,5.0
any_pair,0.0264,all,5.0
any_pair,0.0358,all,5.0
any_pair,0.0183,all,5.0
any_pair,0.0514,all,5.0
any_pair,0.0412,all,5.0
any_pair,-0.0051,all,5.0
any_pair,0.0505,all,5.0
any_pair,-0.0252,all,5.0
any_pair,0.0478,all,5.0
any_pair,0.0643,all,5.0
any_pair,0.0326,all,5.0
any_pair,0.0283,all,5.0
any_pair,0.0317,all,5.0
any_pair,0.0399,all,5.0
any_pair,0.003,all,5.0
any_pair,-0.0195,all,5.0
any_pair,0.0642,all,5.0
any_pair,-0.0372,all,5.0
any_pair,0.0309,all,5.0
any_pair,0.0066,all,5.0
any_pair,0.0047,all,5.0
any_pair,0.0218,all,5.0
any_pair,0.1721,all,5.0
any_pair,0.014,all,5.0
any_pair,0.0131,all,5.0
any_pair,0.0343,all,5.0
any_pair,0.032,all,5.0
any_pair,0.0329,all,5.0
any_pair,-0.0273,all,5.0
any_pair,0.0389,all,5.0
any_pair,0.017,all,5.0
any_pair,0.0282,all,5.0
any_pair,-0.0088,all,5.0
any_pair,0.0119,all,5.0
any_pair,-0.0445,all,5.0
any_pair,0.0321,all,5.0
any_pair,0.0386,all,5.0
any_pair,0.0497,all,5.0
any_pair,0.0529,all,5.0
any_pair,0.0199,all,5.0
any_pair,0.0362,all,5.0
any_pair,0.026,all,5.0
any_pair,0.0214,all,5.0
any_pair,0.0118,all,5.0
any_pair,0.0101,all,5.0
any_pair,0.0201,all,5.0
any_pair,0.0347,all,5.0
any_pair,0.0465,all,5.0
any_pair,-0.0373,all,5.0
any_pair,0.0245,all,5.0
any_pair,-0.0095,all,5.0
any_pair,0.0625,all,5.0
any_pair,0.0012,all,5.0
any_pair,0.0066,all,5.0
any_pair,0.001,all,5.0
any_pair,-0.0427,all,5.0
any_pair,0.0348,all,5.0
any_pair,0.0322,all,5.0
any_pair,0.0051,all,5.0
any_pair,0.0309,all,5.0
any_pair,0.001,all,5.0
any_pair,-0.0213,all,5.0
any_pair,0.0116,all,5.0
any_pair,0.0208,all,5.0
any_pair,0.0027,all,5.0
any_pair,0.0183,all,5.0
any_pair,0.0131,all,5.0
any_pair,0.0211,all,5.0
any_pair,0.0406,all,5.0
any_pair,0.047,all,5.0
any_pair,0.0346,all,5.0
any_pair,0.0271,all,5.0
any_pair,-0.0269,all,5.0
any_pair,0.0581,all,5.0
any_pair,0.0185,all,5.0
any_pair,0.0529,all,5.0
any_pair,-0.002,all,5.0
any_pair,0.053,all,5.0
any_pair,0.0206,all,5.0
any_pair,0.0147,all,5.0
any_pair,-0.0245,all,5.0
any_pair,-0.0017,all,5.0
any_pair,0.0281,all,5.0
any_pair,0.0301,all,5.0
any_pair,0.0273,all,5.0
any_pair,0.0551,all,5.0
any_pair,0.01,all,5.0
any_pair,-0.0349,all,5.0
any_pair,0.0263,all,5.0
any_pair,0.1139,all,5.0
any_pair,0.0191,all,5.0
any_pair,-0.0222,all,5.0
any_pair,0.0194,all,5.0
any_pair,0.0728,all,5.0
any_pair,0.0435,all,5.0
any_pair,0.0265,all,5.0
any_pair,0.0399,all,5.0
any_pair,0.0104,all,5.0
any_pair,0.0458,all,5.0
any_pair,0.03,all,5.0
any_pair,0.034,all,5.0
any_pair,0.0364,all,5.0
any_pair,-0.0185,all,5.0
any_pair,-0.0071,all,5.0
any_pair,-0.0035,all,5.0
any_pair,0.0152,all,5.0
any_pair,-0.0046,all,5.0
any_pair,0.0327,all,5.0
any_pair,-0.0286,all,5.0
any_pair,0.0025,all,5.0
any_pair,0.0183,all,5.0
any_pair,-0.0356,all,5.0
any_pair,0.0238,all,5.0
any_pair,0.0418,all,5.0
any_pair,0.0093,all,5.0
any_pair,0.0111,all,5.0
any_pair,0.0264,all,5.0
any_pair,0.0584,all,5.0
any_pair,-0.0191,all,5.0
any_pair,-0.0286,all,5.0
any_pair,-0.0101,all,5.0
any_pair,0.1591,all,5.0
any_pair,-0.0034,all,5.0
any_pair,0.0448,all,5.0
any_pair,0.0585,all,5.0
any_pair,0.0336,all,5.0
any_pair,0.0248,all,5.0
any_pair,0.0179,all,5.0
any_pair,-0.0191,all,5.0
any_pair,0.0329,all,5.0
any_pair,0.0152,all,5.0
any_pair,0.0025,all,5.0
any_pair,0.049,all,5.0
any_pair,-0.0237,all,5.0
any_pair,0.0076,all,5.0
any_pair,0.0214,all,5.0
any_pair,0.0219,all,5.0
any_pair,0.0085,all,5.0
any_pair,0.0079,all,5.0
any_pair,0.07,all,5.0
any_pair,-0.0326,all,5.0
any_pair,0.0214,all,5.0
any_pair,0.0733,all,5.0
any_pair,0.0213,all,5.0
any_pair,0.0101,all,5.0
any_pair,-0.0149,all,5.0
any_pair,0.0182,all,5.0
any_pair,0.024,all,5.0
any_pair,-0.001,all,5.0
any_pair,0.0359,all,5.0
any_pair,0.0008,all,5.0
any_pair,0.0342,all,5.0
any_pair,0.0746,all,5.0
any_pair,-0.0001,all,5.0
any_pair,0.0401,all,5.0
any_pair,0.016,all,5.0
any_pair,-0.0192,all,5.0
any_pair,0.0435,all,5.0
any_pair,0.0471,all,5.0
any_pair,0.0371,all,5.0
any_pair,0.014,all,5.0
any_pair,-0.0048,all,5.0
any_pair,0.0135,all,5.0
any_pair,0.0627,all,5.0
any_pair,0.0152,all,5.0
any_pair,-0.0012,all,5.0
any_pair,0.0273,all,5.0
any_pair,0.0571,all,5.0
any_pair,0.0618,all,5.0
any_pair,0.0063,all,5.0
any_pair,0.0034,all,5.0
any_pair,-0.0217,all,5.0
any_pair,0.036,all,5.0
any_pair,0.0225,all,5.0
any_pair,0.0529,all,5.0
any_pair,0.0375,all,5.0
any_pair,0.0342,all,5.0
any_pair,0.0085,all,5.0
any_pair,0.0399,all,5.0
any_pair,0.0024,all,5.0
any_pair,0.0378,all,5.0
any_pair,0.0225,all,5.0
any_pair,0.0208,all,5.0
any_pair,0.0372,all,5.0
any_pair,0.0273,all,5.0
any_pair,-0.0063,all,5.0
any_pair,-0.0019,all,5.0
any_pair,0.0037,all,5.0
any_pair,0.018,all,5.0
any_pair,0.0305,all,5.0
any_pair,0.0254,all,5.0
any_pair,0.0157,all,5.0
any_pair,0.0201,all,5.0
any_pair,0.0652,all,5.0
any_pair,0.0266,all,5.0
any_pair,0.0411,all,5.0
any_pair,0.0514,all,5.0
any_pair,0.0683,all,5.0
